scan_date,ticker,direction,recommended_contract,recommended_dte,recommended_volume,recommended_oi,recommended_spread_pct,overnight_score,premium_score,active_days_20d,median_vol_20d,mean_vol_20d,max_vol_20d,scan_day_vs_mean_ratio,fillable_entry_day,next_day_pct,day2_pct,day3_pct,peak_return_3d,outcome_tier,is_win,ad_1,ad_5,ad_10,ad_25,ad_50
2026-04-30,ALB,BULLISH,O:ALB260522C00235000,21,73,5,0.0153,4,0,3,0.0,0.25,2,73.0,False,-1.4336528302935885,-3.055413095370483,-0.9557664848913264,1.0930381817568056,directional,True,3,0,0,0,0
2026-04-30,ALLY,BULLISH,O:ALLY260515C00044000,14,494,2094,0.087,4,0,15,7.5,107.8,1541,4.582560296846011,True,-2.207704781680313,-3.063755847495214,-2.658258426508998,-0.3942325916019598,wrong,False,15,11,9,4,2
2026-04-30,AMAT,BULLISH,O:AMAT260605C00435000,35,68,0,0.0274,6,0,1,0.0,0.1,2,68.0,False,-1.371394313603484,-0.7883584164839437,4.139523771000213,5.072371923242666,home_run,True,1,0,0,0,0
2026-04-30,AMPX,BULLISH,O:AMPX260605C00023000,35,5010,0,0.0773,6,0,0,0.0,0.0,0,5010.0,True,-0.9021802505536576,-3.228873880500461,1.6144331364210576,3.062677700408623,strong,True,0,0,0,0,0
2026-04-30,ANET,BULLISH,O:ANET260605C00205000,35,10,1,0.0,5,0,1,0.0,0.05,1,10.0,True,-0.005791819673337,-0.0521133013794846,-1.4417224128868524,3.699847202545085,strong,True,1,0,0,0,0
2026-04-30,APP,BEARISH,O:APP260529P00440000,28,45,15,0.0785,5,1,6,0.0,0.95,5,45.0,True,3.0581382323288846,6.418729696426566,7.115489044821883,-0.9252853111522577,wrong,False,6,2,0,0,0
2026-04-30,ASO,BULLISH,O:ASO260529C00051000,28,26,5,0.0374,5,0,1,0.0,1.3,26,20.0,False,-1.841718032358344,-5.59810273930768,-5.160469873207148,0.464991285016633,flat,False,1,1,1,1,0
2026-04-30,APO,BULLISH,O:APO260515C00134000,14,800,0,0.0034,5,0,0,0.0,0.0,0,800.0,False,1.3517765023828376,0.3651355200483616,1.2274728494078726,3.589182984688181,strong,True,0,0,0,0,0
2026-04-30,AVAV,BEARISH,O:AVAV260529P00175000,28,104,25,0.0049,4,1,10,0.5,1.7,8,61.1764705882353,True,-5.153316982513016,-7.568457334203709,-14.52671395682174,14.624141113731929,home_run,True,10,2,0,0,0
2026-04-30,AXTI,BULLISH,O:AXTI260605C00089000,35,10,3,0.0,4,0,2,0.0,0.35,5,10.0,True,21.181519818227724,33.804594799293106,35.76117527361502,39.1567758946851,home_run,True,2,1,0,0,0
2026-04-30,BA,BULLISH,O:BA260612C00230000,42,13,0,0.0434,6,0,0,0.0,0.0,0,13.0,False,-0.7204275060854478,-3.375102365734702,-2.030299575246693,1.0828251787259031,directional,True,0,0,0,0,0
2026-04-30,BE,BULLISH,O:BE260605C00320000,35,13,3,0.0,6,0,1,0.0,0.15,3,13.0,True,2.5268171279192058,1.8633592068172948,4.196075663466963,6.927579839912121,home_run,True,1,0,0,0,0
2026-04-30,CAT,BULLISH,O:CAT260529C00920000,28,102,26,0.0567,7,0,0,0.0,0.0,0,102.0,True,-0.0494340126325694,-1.7222557552577784,1.6267682483590495,2.1098532370647995,directional,True,0,0,0,0,0
2026-04-30,BIO,BULLISH,O:BIO260515C00290000,14,402,0,0.0913,6,2,0,0.0,0.0,0,402.0,False,-8.414255393056996,-7.94659954606508,-8.210768557337035,-5.6475839665255085,wrong,False,0,0,0,0,0
2026-04-30,BLK,BULLISH,O:BLK260522C01140000,21,12,0,0.0513,4,0,0,0.0,0.0,0,12.0,False,-0.3678628274270279,-1.2528153153153068,-1.566250546200489,1.419855524469791,directional,True,0,0,0,0,0
2026-04-30,BX,BULLISH,O:BX260605C00131000,35,22,0,0.0365,5,0,0,0.0,0.0,0,22.0,False,-0.3105570621068229,-1.9828027250432976,-2.277431740163142,1.1806479173352007,directional,True,0,0,0,0,0
2026-04-30,CAH,BEARISH,O:CAH260612P00195000,42,12,0,0.0,5,1,0,0.0,0.0,0,12.0,True,1.2235615373102795,2.1671492941693047,2.1360431356283724,0.4717953024143874,flat,False,0,0,0,0,0
2026-04-30,CAMT,BULLISH,O:CAMT260515C00230000,14,12,29,0.0,5,0,9,0.0,2.2,24,5.454545454545454,False,-2.7615698639081323,-4.798871032791164,2.7511447208431643,3.985984010366468,strong,True,9,2,1,0,0
2026-04-30,CCJ,BULLISH,O:CCJ260605C00128000,35,16,16,0.0,4,0,1,0.0,0.8,16,16.0,False,-1.9830961686272044,-3.884913738434279,-6.973342746689978,1.3653300053431503,directional,True,1,1,1,0,0
2026-04-30,CIEN,BULLISH,O:CIEN260515C00565000,14,801,7,0.0757,5,0,3,0.0,0.8,7,801.0,True,1.4613855770392563,2.071725570648045,3.2544827324765837,6.504230549158413,home_run,True,3,2,0,0,0
2026-04-30,CLS,BULLISH,O:CLS260515C00417500,14,332,5,0.0841,6,0,4,0.0,0.35,3,332.0,True,2.280327321414408,2.719795645969909,1.970263839964208,6.203764740350113,home_run,True,4,0,0,0,0
2026-04-30,CLSK,BULLISH,O:CLSK260605C00014500,35,186,121,0.0417,5,1,2,0.0,18.65,187,9.97319034852547,False,-2.873103940191972,2.314442895644209,7.023143235531605,8.294490805075636,home_run,True,2,2,2,2,2
2026-04-30,DAVE,BULLISH,O:DAVE260508C00287500,7,22,7,0.0291,7,0,1,0.0,1.1,22,20.0,False,0.2426537359771924,2.6398078707799426,-3.007464407296687,4.926657100789548,strong,True,1,1,1,0,0
2026-04-30,COHR,BULLISH,O:COHR260522C00365000,21,25,5,0.0,5,0,3,0.0,0.35,5,25.0,True,3.06215007350412,3.184140204697232,5.010794465712097,8.94247530354658,home_run,True,3,1,0,0,0
2026-04-30,COST,BULLISH,O:COST260612C01065000,42,12,0,0.0513,7,0,0,0.0,0.0,0,12.0,True,-0.2789456983005651,-0.1715101547175759,0.1862914758712189,1.650027059944016,directional,True,0,0,0,0,0
2026-04-30,CRML,BULLISH,O:CRML260612C00013000,42,40,0,0.0392,6,1,0,0.0,0.0,0,40.0,True,-2.278086564153179,1.4139815193409973,4.556169832024342,10.604869785593513,home_run,True,0,0,0,0,0
2026-04-30,CRWD,BEARISH,O:CRWD260522P00425000,21,166,44,0.0234,5,1,8,0.0,3.05,32,54.42622950819673,True,2.218735759604599,5.269767859646663,6.905215654357123,0.0415025369812114,flat,False,8,3,2,1,0
2026-04-30,CSCO,BULLISH,O:CSCO260612C00096000,42,50,0,0.0,6,0,0,0.0,0.0,0,50.0,False,0.3825119935749658,1.2349696758666324,3.0601126248719264,3.513657199880464,strong,True,0,0,0,0,0
2026-04-30,DAL,BULLISH,O:DAL260605C00067000,35,55,2,0.0959,4,0,1,0.0,0.1,2,55.0,True,1.4561014221703177,0.7501103103397635,4.221209899031575,4.912489823583899,strong,True,1,0,0,0,0
2026-04-30,DG,BULLISH,O:DG260508C00108000,7,642,0,0.0826,4,1,1,0.0,0.1,2,642.0,True,-1.2512941791717418,-1.2081434613966189,0.975148546971413,2.3256791061806976,directional,True,1,0,0,0,0
2026-04-30,DUOL,BULLISH,O:DUOL260605C00135000,35,90,30,0.011,5,0,1,0.0,4.5,90,20.0,False,1.0445049954586791,0.1180775267335144,-5.5131709543170935,5.295186471549307,home_run,True,1,1,1,1,1
2026-04-30,FDX,BULLISH,O:FDX260605C00415000,35,10,0,0.0152,7,0,0,0.0,0.0,0,10.0,True,-2.390217592488564,-11.284126901646689,-10.05678014430587,0.133893556697236,flat,False,0,0,0,0,0
2026-04-30,FSLR,BULLISH,O:FSLR260605C00210000,35,24,12,0.0456,6,0,3,0.0,0.8,13,24.0,True,4.864038195981575,4.705532413516496,8.663135808020463,9.752836609566945,home_run,True,3,1,1,0,0
2026-04-30,FIX,BULLISH,O:FIX260515C01960000,14,204,13,0.0811,4,0,7,0.0,1.1,5,185.45454545454544,True,1.4546947170900693,2.80939824327537,6.900692309978264,8.87922969238215,home_run,True,7,1,0,0,0
2026-04-30,FIGR,BEARISH,O:FIGR260605P00032000,35,18,7,0.0556,2,1,1,0.0,0.9,18,18.0,True,3.846156019770518,2.6780652864026844,6.2678040941895885,1.5384576259515264,directional,True,1,1,1,0,0
2026-04-30,HD,BEARISH,O:HD260605P00330000,35,12,13,0.0326,5,0,4,0.0,0.9,12,12.0,False,-1.496348879923209,-4.981747740956702,-4.069338981832614,5.590020247039427,home_run,True,4,1,1,0,0
2026-04-30,HON,BULLISH,O:HON260605C00225000,35,62,4,0.0633,4,1,2,0.0,0.3,3,62.0,False,-0.8538235431344247,-2.2115446564220536,-2.4588263152177774,0.5738802587569344,flat,False,2,0,0,0,0
2026-04-30,HPE,BULLISH,O:HPE260605C00029000,35,2404,19,0.0787,5,0,1,0.0,0.95,19,2404.0,True,-0.6951696391233257,-0.2085537557432857,4.4143236549438445,4.796661864894939,strong,True,1,1,1,0,0
2026-04-30,HUM,BEARISH,O:HUM260522P00240000,21,107,8,0.0102,4,1,3,0.0,0.8,12,107.0,True,-1.1884601240008028,0.6428720664300414,1.3068849514874292,2.2500443591661723,directional,True,3,1,1,0,0
2026-04-30,IBM,BULLISH,O:IBM260612C00240000,42,10,0,0.0,4,0,0,0.0,0.0,0,10.0,True,0.5281829371556834,-0.6494087247644503,-0.8442294660590158,2.1517001247909766,directional,True,0,0,0,0,0
2026-04-30,IONQ,BULLISH,O:IONQ260605C00051000,35,11,1,0.0857,5,0,1,0.0,0.1,2,11.0,True,2.39361871218851,1.3962765957446868,6.382978723404261,8.909573115355586,home_run,True,1,0,0,0,0
2026-04-30,IP,BEARISH,O:IP260612P00031000,42,45,0,0.0,6,1,0,0.0,0.0,0,45.0,False,4.404997465094787,2.5641050721217997,4.7337298170662745,0.8218274941027495,flat,False,0,0,0,0,0
2026-04-30,IRM,BULLISH,O:IRM260612C00125000,42,13,0,0.0,2,1,0,0.0,0.0,0,13.0,False,0.952458481947976,1.7699827134718076,4.532103300454157,4.627357190426824,strong,True,0,0,0,0,0
2026-04-30,ISRG,BULLISH,O:ISRG260515C00457500,14,31,2,0.0103,2,0,3,0.0,0.35,3,31.0,False,0.0371492710598241,-1.1494490715859331,-1.361420230586638,1.2084558135612171,directional,True,3,0,0,0,0
2026-04-30,KKR,BULLISH,O:KKR260515C00099000,14,173,3,0.0173,5,0,3,0.0,0.25,3,173.0,False,-0.6325471485760227,-0.9679875109692504,-2.242668200115012,1.7251287997397298,directional,True,3,0,0,0,0
2026-04-30,KLAC,BULLISH,O:KLAC260515C01590000,14,10,4,0.0025,5,0,5,0.0,0.35,2,10.0,True,-1.3762956114134264,-2.115579953205782,-0.9969420736388386,0.9622364031658008,flat,False,5,0,0,0,0
2026-04-30,KTOS,BEARISH,O:KTOS260612P00065000,42,10,0,0.0,2,1,0,0.0,0.0,0,10.0,False,-1.586044033210865,-1.77636747791311,-5.931797980505919,7.993658490827587,home_run,True,0,0,0,0,0
2026-04-30,LLY,BULLISH,O:LLY260605C00965000,35,15,0,0.0761,6,0,0,0.0,0.0,0,15.0,True,3.0740441996408867,3.566230759231888,5.806761728781027,6.212815966974505,home_run,True,0,0,0,0,0
2026-04-30,LEN,BEARISH,O:LEN260508P00096000,7,1113,5,0.0598,2,0,3,0.0,0.35,4,1113.0,True,-2.0487298469078734,-6.578072413785642,-4.540424199067342,6.677744581321806,home_run,True,3,0,0,0,0
2026-04-30,LRCX,BULLISH,O:LRCX260612C00295000,42,12,0,0.0206,6,0,0,0.0,0.0,0,12.0,False,-0.4420998911412737,0.2753460498792896,6.957258897451616,8.582172587595977,home_run,True,0,0,0,0,0
2026-04-30,MA,BEARISH,O:MA260605P00505000,35,100,5,0.0,4,2,4,0.0,0.55,4,100.0,True,-1.4833390091708205,0.3618846405740444,-1.1612211540074744,2.1414948905423605,directional,True,4,0,0,0,0
2026-04-30,MELI,BULLISH,O:MELI260522C01840000,21,58,26,0.0034,5,0,9,0.0,9.8,69,5.918367346938775,True,3.203117700145869,1.165886395791373,1.3767513984341382,4.651267119574306,strong,True,9,5,5,3,2
2026-04-30,MP,BULLISH,O:MP260529C00071000,28,501,513,0.0,5,0,6,0.0,25.75,501,19.45631067961165,True,0.8933937816746857,0.2422727865569068,3.058748574490829,5.542091078501183,home_run,True,6,2,1,1,1
2026-04-30,MRVL,BULLISH,O:MRVL260529C00172500,28,112,11,0.0398,7,0,4,0.0,0.75,6,112.0,True,-0.1211038763292874,-0.9022078945750108,2.179836512261577,4.741751624351911,strong,True,4,2,0,0,0
2026-04-30,MSTR,BULLISH,O:MSTR260612C00175000,42,12,0,0.0,5,0,0,0.0,0.0,0,12.0,True,7.083709984252236,11.090965881993249,12.96463819672674,15.086130953224169,home_run,True,0,0,0,0,0
2026-04-30,MS,BULLISH,O:MS260605C00190000,35,85,19,0.0559,7,0,4,0.0,1.15,13,73.91304347826087,True,-0.2203692906525478,-1.3536940517152347,-0.7030799097539238,1.5268377144656051,directional,True,4,2,1,0,0
2026-04-30,MTSI,BULLISH,O:MTSI260515C00310000,14,302,9,0.0147,5,0,9,0.0,1.6,10,188.75,False,0.9126070366042528,3.5900718087792023,7.798021137111159,8.29160592843937,home_run,True,9,3,1,0,0
2026-04-30,NEM,BULLISH,O:NEM260605C00117000,35,200,6,0.0,5,0,3,0.0,1.0,10,200.0,False,-2.2234199778719708,-2.484470401427055,-1.8723538246192588,1.0261979988600147,directional,True,3,2,1,0,0
2026-04-30,NBIS,BULLISH,O:NBIS260529C00146000,28,118,39,0.0675,6,0,3,0.0,6.65,118,17.74436090225564,True,11.76300766343346,27.62786527450288,27.26614929389085,30.18882059890559,home_run,True,3,2,2,1,1
2026-04-30,NET,BEARISH,O:NET260522P00205000,21,32,7,0.0,2,0,3,0.0,0.35,4,32.0,False,6.113089720446896,9.367223578545794,19.25159422148668,-1.9661413865443729,wrong,False,3,0,0,0,0
2026-04-30,NRG,BULLISH,O:NRG260515C00157500,14,10,3,0.0351,4,0,4,0.0,0.55,4,10.0,True,-1.420494204147392,-0.4884899574374999,1.1890941482075057,2.358915027638506,directional,True,4,0,0,0,0
2026-04-30,PFSI,BEARISH,O:PFSI260515P00085000,14,50,211,0.0,1,0,6,0.0,10.8,200,4.62962962962963,False,2.0378749068755813,-0.4430176213883804,-3.1121903234759247,3.1121903234759247,strong,True,6,2,1,1,1
2026-04-30,PNC,BULLISH,O:PNC260522C00240000,21,385,390,0.0,4,0,5,0.0,19.5,385,19.743589743589745,False,-1.0269028188936378,-2.2242182573395457,-0.6143475861827354,0.3004476093925168,flat,False,5,1,1,1,1
2026-04-30,PPG,BULLISH,O:PPG260515C00106000,14,10,2,0.0227,6,1,1,0.0,0.1,2,10.0,False,-0.912440427437356,-4.073731031286002,-1.9262639058899769,0.9032289003996256,flat,False,1,0,0,0,0
2026-04-30,PRAX,BULLISH,O:PRAX260515C00330000,14,15,12,0.05,1,0,4,0.0,0.4,5,15.0,True,1.684286989000805,5.890281765066812,4.538464947768016,8.2049964665731,home_run,True,4,1,0,0,0
2026-04-30,RJF,BEARISH,O:RJF260515P00170000,14,35,2,0.0053,2,1,0,0.0,0.0,0,35.0,False,-1.3390620589677904,-0.953766069609805,0.3473945914524424,2.210707854839088,directional,True,0,0,0,0,0
2026-04-30,SCVL,BULLISH,O:SCVL260515C00017500,14,15,15,0.0,5,1,0,0.0,0.0,0,15.0,False,-0.4859594752927555,-7.559390716882295,-4.913603615812296,1.5118749301325447,directional,True,0,0,0,0,0
2026-04-30,PYPL,BEARISH,O:PYPL260522P00054000,21,100,20,0.0,3,1,1,0.0,1.0,20,100.0,False,0.5983219519525006,0.498602691759946,-7.279613724637422,11.228563379471074,home_run,True,1,1,1,0,0
2026-04-30,RCL,BULLISH,O:RCL260605C00280000,35,10,0,0.0181,5,0,0,0.0,0.0,0,10.0,True,0.6786426269975581,-1.6226831262025576,0.0834133251168236,3.078558114502771,strong,True,0,0,0,0,0
2026-04-30,REGN,BULLISH,O:REGN260529C00740000,28,43,5,0.0769,3,1,2,0.0,0.5,5,43.0,False,-0.7976716388769971,0.3040791407598088,-0.6774503533999867,1.2099383693569223,directional,True,2,2,0,0,0
2026-04-30,RIOT,BEARISH,O:RIOT260522P00018000,21,405,33,0.015,4,0,9,0.0,5.6,30,72.32142857142857,True,7.308584686774952,8.35266998361823,18.03944536815388,-5.33642602907257,wrong,False,9,8,7,1,0
2026-04-30,RKLB,BULLISH,O:RKLB260605C00096000,35,17,1,0.0396,6,0,1,0.0,0.05,1,17.0,True,-4.484307891657078,-2.666346432440013,-4.544901058986228,1.5513282214608393,directional,True,1,0,0,0,0
2026-04-30,ROST,BULLISH,O:ROST260605C00235000,35,12,0,0.0355,5,0,0,0.0,0.0,0,12.0,False,0.4609492681375973,-0.7770296007458863,-0.162431112452118,0.9131195913725396,flat,False,0,0,0,0,0
2026-04-30,TDG,BEARISH,O:TDG260515P01110000,14,10,13,0.0,2,0,3,0.0,0.6,10,10.0,False,-0.4767365668481368,-0.8845005342225744,2.702629015559534,1.212086075164013,directional,True,3,1,1,0,0
2026-04-30,SEDG,BULLISH,O:SEDG260508C00042500,7,73,10,0.0,4,0,3,0.0,0.7,11,73.0,True,0.116658533392697,-3.12645716807356,4.153055038843766,4.993000466635559,strong,True,3,1,1,0,0
2026-04-30,SHAK,BULLISH,O:SHAK260605C00107000,35,26,3,0.0293,5,0,1,0.0,1.3,26,20.0,False,-4.001560989311372,-6.724575741924434,-5.70954459266878,0.7417540705671787,flat,False,1,1,1,1,0
2026-04-30,SIRI,BULLISH,O:SIRI260515C00025500,14,20,5,0.0,7,0,3,0.0,0.35,5,20.0,False,1.0393441475667813,-0.6310302235943926,-2.0044557589819147,2.3014085595485576,directional,True,3,1,0,0,0
2026-04-30,STZ,BULLISH,O:STZ260605C00170000,35,17,5,0.0645,2,0,2,0.0,0.25,4,17.0,False,-2.401323716810105,-5.390216253896778,-4.330052974991825,0.7344461154292055,flat,False,2,0,0,0,0
2026-04-30,STRL,BULLISH,O:STRL260515C00570000,14,379,387,0.0679,4,0,7,0.0,19.4,379,19.53608247422681,True,3.306695417197984,2.689963584495364,56.31666731313758,56.56878860264706,home_run,True,7,1,1,1,1
2026-04-30,TEAM,BULLISH,O:TEAM260529C00069000,28,231,2,0.0618,4,1,2,0.0,0.15,2,231.0,True,29.58156765332842,35.8215536697906,34.640615941275826,40.42571919151046,home_run,True,2,0,0,0,0
2026-04-30,TLN,BULLISH,O:TLN260515C00385000,14,351,2,0.0714,4,0,2,0.0,0.1,1,351.0,True,-0.0698126679261696,3.281245542247324,3.351053621310445,5.088339809136857,home_run,True,2,0,0,0,0
2026-04-30,TSCO,BEARISH,O:TSCO260529P00031000,28,675,1,0.0,3,1,2,0.0,0.1,1,675.0,True,-3.6182284015536,-7.948714036207936,-6.894586025140229,8.881766164404718,home_run,True,2,0,0,0,0
2026-04-30,TXN,BULLISH,O:TXN260508C00297500,7,28,7,0.0,6,0,3,0.0,0.75,9,28.0,True,-0.0213501445595948,-0.0675912023489697,-0.0284616479294094,0.9641413636409176,flat,False,3,1,0,0,0
2026-04-30,UAMY,BULLISH,O:UAMY260612C00012000,42,30,0,0.0,6,0,0,0.0,0.0,0,30.0,True,1.1656920776875408,-2.1648626144879253,-7.160702593419869,4.995833944023699,strong,True,0,0,0,0,0
2026-04-30,ULTA,BULLISH,O:ULTA260529C00535000,28,21,1,0.0,6,0,2,0.0,0.1,1,21.0,False,-1.028873221881515,-3.624320904963909,-0.9209590502204767,0.6697955439911684,flat,False,2,0,0,0,0
2026-04-30,VRT,BULLISH,O:VRT260612C00375000,42,16,0,0.06,6,0,0,0.0,0.0,0,16.0,False,-0.0547969318415352,0.754970081495058,3.814420230044101,3.8448644151077622,strong,True,0,0,0,0,0
2026-04-30,W,BEARISH,O:W260508P00061000,7,10,1,0.0,5,1,1,0.0,0.05,1,10.0,True,2.4558110433286413,1.439071600377122,-1.1418727312068615,2.0804028247753887,directional,True,1,0,0,0,0
2026-04-30,WOLF,BULLISH,O:WOLF260529C00035000,28,707,553,0.087,5,0,4,0.0,80.05,857,8.831980012492192,True,24.4835703404443,21.706734259089007,24.043349367135907,36.30206569590247,home_run,True,4,4,3,3,2
2026-05-01,AMAT,BULLISH,O:AMAT260605C00435000,34,68,34,0.0274,4,0,1,0.0,0.1,2,68.0,True,0.5911393242552987,5.587541720010992,10.162433205815644,11.239333185615752,home_run,True,1,0,0,0,0
2026-05-01,AMGN,BULLISH,O:AMGN260515C00305000,13,2467,1613,0.0249,4,0,4,0.0,124.6,2467,19.799357945425363,False,-1.810076373926496,-0.0697361173092499,0.3911179890735876,0.958101687686657,flat,False,4,4,2,1,1
2026-04-30,ZBRA,BULLISH,O:ZBRA260515C00220000,14,457,23,0.0781,4,0,3,0.0,0.4,4,457.0,True,0.362415730157649,-1.1181845100596344,0.9413945857192816,1.431980906921245,directional,True,3,0,0,0,0
2026-05-01,ADI,BEARISH,O:ADI260522P00420000,20,15,0,0.0076,4,2,0,0.0,0.0,0,15.0,False,-0.1684756937132245,1.7802783609524695,4.511052549174608,1.4609356828654223,directional,True,0,0,0,0,0
2026-05-01,ASO,BULLISH,O:ASO260529C00051000,27,26,5,0.0374,2,1,1,0.0,1.3,26,20.0,False,-3.826861494029958,-3.3810174223793337,1.170349404556303,1.5604647388915367,directional,True,1,1,1,1,0
2026-04-30,ZS,BEARISH,O:ZS260605P00128000,35,20,6,0.0603,7,0,1,0.0,1.0,20,20.0,True,6.986530118299466,8.81542466195453,8.17263591242084,-0.9833152264237972,wrong,False,1,1,1,0,0
2026-05-01,ALAB,BULLISH,O:ALAB260612C00215000,41,10,0,0.0,5,0,0,0.0,0.0,0,10.0,True,-0.7055456877837019,6.41898679761508,5.540755704612872,14.332936514475556,home_run,True,0,0,0,0,0
2026-05-01,CAMT,BULLISH,O:CAMT260515C00230000,13,12,35,0.0,3,0,9,0.0,2.2,24,5.454545454545454,True,-2.0951630511910926,5.669272826193432,8.530700506983607,9.9667780627495,home_run,True,9,2,1,0,0
2026-05-01,ALB,BULLISH,O:ALB260522C00240000,20,30,2,0.0,3,0,2,0.0,0.2,3,30.0,False,-1.6453463784783091,0.4848397587264052,-0.6550440425254966,3.311328167814018,strong,True,2,0,0,0,0
2026-05-01,ALMS,BULLISH,O:ALMS260515C00026000,13,10,16,0.0,4,0,2,0.0,0.8,10,10.0,False,0.27799841143765,3.772832250860214,1.2708498808578248,5.242255758538524,home_run,True,2,2,1,0,0
2026-05-01,APPF,BULLISH,O:APPF260515C00210000,13,29,14,0.0135,3,0,1,0.0,1.45,29,20.0,False,0.306184218840269,-0.196421428748733,-3.4257665112967546,2.7267517759784843,directional,True,1,1,1,1,0
2026-05-01,COHR,BULLISH,O:COHR260529C00345000,27,107,93,0.0048,6,0,8,0.0,2.55,24,41.96078431372549,False,0.1183655989188163,1.890746885076821,4.603949446960357,7.496210078006449,home_run,True,8,3,2,0,0
2026-05-01,BE,BULLISH,O:BE260522C00305000,20,54,0,0.0283,6,0,0,0.0,0.0,0,54.0,True,-0.6471104748597281,1.6281151039515416,-1.7382620058160738,4.292300094442729,strong,True,0,0,0,0,0
2026-05-01,CCJ,BULLISH,O:CCJ260612C00110000,41,23,0,0.0,2,0,0,0.0,0.0,0,23.0,False,-1.9402967361273016,-5.091211372742404,2.6202339438063635,3.416253085160142,strong,True,0,0,0,0,0
2026-05-01,CF,BULLISH,O:CF260529C00123000,27,90,1,0.0264,2,0,2,0.0,0.1,1,90.0,False,2.6081990297892577,4.360578112423844,-2.388130950989917,5.1430434428233776,home_run,True,2,0,0,0,0
2026-05-01,CIEN,BULLISH,O:CIEN260605C00565000,34,146,1,0.0648,6,0,1,0.0,0.1,2,146.0,False,0.6015449131545586,1.767266341609228,7.752802784909822,9.05771159821079,home_run,True,1,0,0,0,0
2026-05-01,CLSK,BEARISH,O:CLSK260605P00012500,34,20,6,0.0075,4,1,1,0.0,0.35,7,20.0,True,5.340999957470985,10.188988064191532,19.145439605587512,0.4108472838201963,flat,False,1,1,0,0,0
2026-05-01,COIN,BULLISH,O:COIN260605C00195000,34,784,97,0.0713,5,0,5,0.0,12.25,101,64.0,True,6.138564963745915,3.3986928104575163,3.5085002425449345,9.218303206699346,home_run,True,5,5,4,3,2
2026-05-01,CRDO,BULLISH,O:CRDO260605C00195000,34,24,2,0.0039,7,0,3,0.0,0.15,1,24.0,True,-2.342988632935376,4.984275585323113,7.5441985498062785,8.368047368101038,home_run,True,3,0,0,0,0
2026-05-01,DUOL,BULLISH,O:DUOL260605C00135000,34,90,30,0.011,2,0,1,0.0,4.5,90,20.0,True,-0.9168509151158708,-6.4898887377106735,-5.600003017468399,4.206741847349017,strong,True,1,1,1,1,1
2026-05-01,CRM,BULLISH,O:CRM260612C00180000,41,24,1,0.0506,5,0,1,0.0,0.15,3,24.0,True,0.9030550144375308,1.7245160989903543,-1.4307461422009269,3.530626459903034,strong,True,1,0,0,0,0
2026-05-01,CVNA,BEARISH,O:CVNA260605P00370000,34,15,1,0.0,5,1,1,0.0,0.05,1,15.0,True,-1.5812891288633748,-0.9174081709642964,1.7720870054397482,3.940147962236186,strong,True,1,0,0,0,0
2026-05-01,DE,BEARISH,O:DE260529P00545000,27,10,1,0.0,3,0,1,0.0,0.05,1,10.0,False,0.1957548848764004,-0.254655090021176,2.4910810810445048,0.7379690260887626,flat,False,1,0,0,0,0
2026-05-01,DG,BULLISH,O:DG260605C00122000,34,902,9,0.0,1,1,4,0.0,0.55,8,902.0,False,0.0436977688836729,2.254655366801068,1.6953620087232582,3.626672927601749,strong,True,4,1,0,0,0
2026-05-01,DHI,BEARISH,O:DHI260605P00157500,34,15,1,0.0,6,0,1,0.0,0.05,1,15.0,False,-4.30057422369857,-2.340311227694936,-0.5400732304671805,4.507266821774147,strong,True,1,0,0,0,0
2026-05-01,EL,BEARISH,O:EL260515P00072000,13,36,3,0.027,3,1,2,0.0,0.25,4,36.0,False,2.5599014262984747,4.476668945928243,9.293818624142896,0.9709977562460556,flat,False,2,0,0,0,0
2026-05-01,EMR,BULLISH,O:EMR260522C00127000,20,405,0,0.0416,2,0,0,0.0,0.0,0,405.0,False,-1.4477943151202628,0.6766132286740717,7.668246993935303,8.701348608300755,home_run,True,0,0,0,0,0
2026-05-01,ETN,BULLISH,O:ETN260515C00435000,13,295,214,0.0945,4,0,7,0.0,18.2,184,16.208791208791208,True,-0.7308183664889581,-3.452006732096701,-0.9775550115292,2.161908118904944,directional,True,7,5,4,2,2
2026-05-01,GEV,BEARISH,O:GEV260515P01032500,13,11,0,0.0065,5,1,0,0.0,0.0,0,11.0,False,1.0348512321252132,3.034946228656094,5.269294034291354,-0.3226873213991678,wrong,False,0,0,0,0,0
